#block,ts,txcount
120209,1303782502,3
120210,1303782958,8
120211,1303784061,18
120212,1303784515,13
120213,1303784872,10
120214,1303784923,12
120215,1303785271,18
120216,1303785442,5
120217,1303785465,4
120218,1303785677,10
120219,1303786425,12
120220,1303786542,13
120221,1303786603,1
120222,1303786850,20
120223,1303787627,13
120224,1303788478,15
120225,1303788524,11
120226,1303788565,2
120227,1303789002,13
120228,1303789894,16
120229,1303789963,8
120230,1303790068,16
120231,1303790301,12
120232,1303790967,11
120233,1303791615,12
120234,1303791668,5
120235,1303792241,15
120236,1303792299,5
120237,1303792395,2
120238,1303792499,2
120239,1303792603,4
120240,1303792659,1
120241,1303792897,4
120242,1303793684,8
120243,1303794352,11
120244,1303794716,10
120245,1303794994,12
120246,1303795425,14
120247,1303796016,6
120248,1303796053,5
120249,1303796114,2
120250,1303796949,19
120251,1303797936,45
120252,1303798236,9
120253,1303798342,5
120254,1303799292,32
120255,1303799921,13
120256,1303800535,9
120257,1303800790,5
120258,1303801296,9
120259,1303802480,129
120260,1303802546,3
120261,1303802603,2
120262,1303802748,2
120263,1303803523,11
120264,1303804812,12
120265,1303804953,9
120266,1303805549,6
120267,1303805922,13
120268,1303806232,9
120269,1303806941,11
120270,1303807261,8
120271,1303807367,12
120272,1303808545,80
120273,1303808734,3
120274,1303808971,7
120275,1303809329,10
120276,1303809571,3
120277,1303809664,11
120278,1303809713,11
120279,1303811215,12
120280,1303811703,5
120281,1303812277,15
120282,1303812353,11
120283,1303812467,12
120284,1303813042,55
120285,1303813059,1
120286,1303813244,5
120287,1303813332,12
120288,1303814070,31
120289,1303815024,12
120290,1303815696,8
120291,1303815799,10
120292,1303815905,7
120293,1303816025,12
120294,1303816080,12
120295,1303816384,4
120296,1303816898,15
120297,1303817094,10
120298,1303817688,14
120299,1303818084,2
120300,1303818705,11
120301,1303819294,11
120302,1303819314,12
120303,1303820238,13
120304,1303820685,8
120305,1303821282,10
120306,1303821890,6
120307,1303821915,1
120308,1303822169,96
120309,1303822837,8
120310,1303825262,47
120311,1303825890,10
120312,1303826023,11
120313,1303826412,9
120314,1303827261,12
120315,1303827291,7
120316,1303827412,3
120317,1303827723,12
120318,1303828004,11
120319,1303829539,50
120320,1303830179,9
120321,1303831023,14
120322,1303831066,7
120323,1303831780,10
120324,1303832158,8
120325,1303832195,4
120326,1303832465,7
120327,1303833544,43
120328,1303834555,17
120329,1303834658,13
120330,1303834808,20
120331,1303835055,19
120332,1303835860,31
120333,1303836674,23
120334,1303837548,13
120335,1303837785,9
120336,1303838039,11
120337,1303838571,31
120338,1303838601,2
120339,1303838810,4
120340,1303839764,16
120341,1303839956,7
120342,1303840202,7
120343,1303840295,19
120344,1303840458,3
120345,1303841865,47
120346,1303842874,13
120347,1303842889,8
120348,1303843206,8
120349,1303843381,2
120350,1303844226,4
120351,1303844657,53
120352,1303845145,14
120353,1303845313,10
120354,1303845731,3
120355,1303845857,7
120356,1303846129,11
120357,1303846165,7
120358,1303846933,15
120359,1303847627,26
120360,1303847821,6
120361,1303848192,11
120362,1303848433,29
120363,1303848783,23
120364,1303849243,15
120365,1303849318,13
120366,1303849905,16
120367,1303850198,12
120368,1303850389,52
120369,1303851055,11
120370,1303851803,68
120371,1303852291,13
120372,1303852376,24
120373,1303852907,28
120374,1303854259,24
120375,1303855055,21
120376,1303857383,33
120377,1303857889,15
120378,1303858382,17
120379,1303858445,5
120380,1303859546,31
120381,1303859873,18
120382,1303860127,10
120383,1303860262,361
120384,1303860728,62
120385,1303861069,7
120386,1303861320,109
120387,1303861522,19
120388,1303861677,1
120389,1303861711,11
120390,1303862023,9
120391,1303862807,16
120392,1303862876,45
120393,1303863555,29
120394,1303864478,19
120395,1303864716,13
120396,1303865126,93
120397,1303865166,2
120398,1303865243,4
120399,1303865921,15
120400,1303866178,12
120401,1303866933,12
120402,1303867323,100
120403,1303867642,11
120404,1303867837,9
120405,1303867863,25
120406,1303867975,5
120407,1303868181,13
120408,1303868996,62
120409,1303869211,1
120410,1303869282,8
120411,1303869475,33
120412,1303869667,21
120413,1303869834,4
120414,1303871008,30
120415,1303871525,11
120416,1303871587,79
120417,1303871604,1
120418,1303872074,32
120419,1303872324,9
120420,1303872742,11
120421,1303873074,12
120422,1303873115,11
120423,1303873474,12
120424,1303875057,156
120425,1303875497,10
120426,1303875540,24
120427,1303876175,38
120428,1303876636,9
120429,1303877886,34
120430,1303878815,4
120431,1303879554,20
120432,1303879585,145
120433,1303879765,10
120434,1303880358,13
120435,1303880521,151
120436,1303880767,11
120437,1303881154,3
120438,1303881541,76
120439,1303882091,12
120440,1303882309,8
120441,1303883956,165
120442,1303884039,4
120443,1303884401,10
120444,1303884442,34
120445,1303884717,23
120446,1303884942,9
120447,1303885062,13
120448,1303885096,12
120449,1303886087,15
120450,1303886632,9
120451,1303886684,11
120452,1303886908,11
120453,1303886982,8
120454,1303888568,22
120455,1303889303,239
120456,1303889608,17
120457,1303890496,11
120458,1303891308,10
120459,1303891547,12
120460,1303891656,10
120461,1303891894,8
120462,1303892173,10
120463,1303892455,12
120464,1303892608,10
120465,1303892860,9
120466,1303893143,84
120467,1303893158,4
120468,1303894053,65
120469,1303894223,10
120470,1303895194,6
120471,1303895535,14
120472,1303896178,11
120473,1303896636,12
120474,1303897132,8
120475,1303897187,9
120476,1303898162,6
120477,1303898569,60
120478,1303899976,20
120479,1303900282,7
120480,1303901273,10
120481,1303901770,9
120482,1303902619,18
120483,1303903040,18
120484,1303903747,11
120485,1303904573,8
120486,1303905120,11
120487,1303905255,32
120488,1303906417,22
120489,1303906432,12
120490,1303907208,7
120491,1303908104,9
120492,1303908268,11
120493,1303909364,24
120494,1303909707,16
120495,1303909735,1
120496,1303909856,2
120497,1303909950,8
120498,1303909999,1
120499,1303910004,6
120500,1303911181,13
120501,1303911647,6
120502,1303911766,2
120503,1303912599,17
120504,1303912817,1
120505,1303913501,20
120506,1303913531,8
120507,1303914348,11
120508,1303914545,8
120509,1303914584,11
120510,1303915809,22
120511,1303916219,9
120512,1303916768,1
120513,1303916992,57
120514,1303917878,9
120515,1303917914,10
120516,1303919592,23
120517,1303919606,10
120518,1303919680,11
120519,1303919766,10
120520,1303920812,16
120521,1303921291,20
120522,1303921651,6
120523,1303921944,13
120524,1303922016,7
120525,1303923990,38
120526,1303924298,7
120527,1303925357,22
120528,1303926387,19
120529,1303926607,12
120530,1303927335,15
120531,1303927582,10
120532,1303927666,64
120533,1303927708,1
120534,1303928102,9
120535,1303931010,63
120536,1303931782,13
120537,1303932113,12
120538,1303932505,21
120539,1303932736,11
120540,1303932833,5
120541,1303932997,10
120542,1303933672,16
120543,1303934048,1
120544,1303934804,16
120545,1303935962,77
120546,1303937140,34
120547,1303937473,13
120548,1303938263,15
120549,1303938699,25
120550,1303939012,1
120551,1303939279,1
120552,1303940158,36
120553,1303940346,9
120554,1303941325,21
120555,1303941612,10
120556,1303942898,45
120557,1303942919,8
120558,1303942963,7
120559,1303943293,13
120560,1303943687,12
120561,1303943707,10
120562,1303944283,38
120563,1303944528,9
120564,1303944550,6
120565,1303945759,43
120566,1303946301,16
120567,1303946336,11
120568,1303946684,18
120569,1303946952,20
120570,1303947058,9
120571,1303947461,370
120572,1303947717,274
120573,1303948335,13
120574,1303949641,82
120575,1303950348,13
120576,1303950476,4
120577,1303950854,8
120578,1303951460,12
120579,1303951474,7
120580,1303952938,27
120581,1303956438,54
120582,1303956783,6
120583,1303957130,7
120584,1303957926,12
120585,1303958488,61
120586,1303958573,5
120587,1303959190,20
120588,1303959526,15
120589,1303959640,3
120590,1303960691,136
120591,1303960766,1
120592,1303960788,3
120593,1303961454,19
120594,1303961763,11
120595,1303963120,47
120596,1303965416,44
120597,1303966180,14
120598,1303966197,7
120599,1303966862,12
120600,1303967114,33
120601,1303967229,6
120602,1303967860,3
120603,1303968172,19
120604,1303968899,11
120605,1303969161,21
120606,1303969200,2
120607,1303971213,38
120608,1303971567,8
120609,1303972450,23
120610,1303972518,12
120611,1303973396,11
120612,1303973649,7
120613,1303974218,6
120614,1303974440,8
120615,1303974692,7
120616,1303974865,7
120617,1303975574,12
120618,1303975874,10
120619,1303976317,10
120620,1303976350,12
120621,1303977053,31
120622,1303977706,11
120623,1303978045,8
120624,1303978390,12
120625,1303978546,1
120626,1303978715,14
120627,1303979382,34
120628,1303980558,14
120629,1303982294,100
120630,1303982608,2
120631,1303984199,27
120632,1303985654,20
120633,1303986152,10
120634,1303986287,16
120635,1303986713,8
120636,1303986897,4
120637,1303987468,7
120638,1303987815,6
120639,1303989011,15
120640,1303989258,6
120641,1303989395,2
120642,1303989427,1
120643,1303989711,11
120644,1303989996,8
120645,1303990094,2
120646,1303990472,9
120647,1303991956,39
120648,1303991991,6
120649,1303993869,53
120650,1303993899,1
120651,1303994585,18
120652,1303995874,15
120653,1303996732,20
120654,1303997102,141
120655,1303997165,2
120656,1303997183,3
120657,1303997486,7
120658,1303997846,13
120659,1303998717,19
120660,1303998819,5
120661,1303999373,11
120662,1303999688,9
120663,1303999782,8
120664,1304000145,32
120665,1304000210,1
120666,1304000347,22
120667,1304000531,9
120668,1304000652,5
120669,1304002581,34
120670,1304004158,10
120671,1304004807,32
120672,1304005262,53
120673,1304006714,31
120674,1304008003,101
120675,1304008781,4
120676,1304009211,24
120677,1304009553,22
120678,1304010021,19
120679,1304010652,18
120680,1304010735,7
120681,1304011167,14
120682,1304011296,13
120683,1304011454,11
120684,1304011482,3
120685,1304011644,12
120686,1304011810,12
120687,1304012013,13
120688,1304012581,60
120689,1304013209,16
120690,1304013431,10
120691,1304013699,9
120692,1304013792,11
120693,1304014109,33
120694,1304014657,18
120695,1304014888,9
120696,1304016795,38
120697,1304017265,8
120698,1304017741,55
120699,1304017915,10
120700,1304017948,9
120701,1304017986,1
120702,1304018399,8
120703,1304018997,16
120704,1304019334,9
120705,1304019724,41
120706,1304019795,1
120707,1304020295,11
120708,1304020598,13
120709,1304021553,24
120710,1304021825,9
120711,1304022842,28
120712,1304023182,53
120713,1304023392,7
120714,1304023497,6
120715,1304023599,4
120716,1304023924,16
120717,1304025120,14
120718,1304025284,13
120719,1304026136,13
120720,1304026740,33
120721,1304027791,39
120722,1304027949,10
120723,1304028295,25
120724,1304028335,2
120725,1304028686,9
120726,1304028953,10
120727,1304029276,8
120728,1304029836,3
120729,1304030198,10
120730,1304030379,7
120731,1304032039,9
120732,1304032569,21
120733,1304033592,76
120734,1304033681,4
120735,1304034156,18
120736,1304034303,10
120737,1304034909,21
120738,1304035731,21
120739,1304035889,7
120740,1304035916,4
120741,1304036619,14
120742,1304037314,21
120743,1304037378,4
120744,1304037454,5
120745,1304037939,21
120746,1304038119,12
120747,1304038493,12
120748,1304038961,9
120749,1304040064,59
120750,1304040135,2
120751,1304040698,21
120752,1304040793,1
120753,1304041064,6
120754,1304041418,30
120755,1304041624,3
120756,1304042636,29
120757,1304042706,1
120758,1304043873,32
120759,1304044360,11
120760,1304044965,15
120761,1304045039,11
120762,1304045283,7
120763,1304045384,2
120764,1304045763,10
120765,1304046089,8
120766,1304046554,7
120767,1304047256,32
120768,1304047711,14
120769,1304047926,4
120770,1304048184,12
120771,1304049361,40
120772,1304049666,2
120773,1304049909,16
120774,1304049931,1
120775,1304051740,61
120776,1304052241,15
120777,1304053532,13
120778,1304053588,10
120779,1304053638,5
120780,1304053789,124
120781,1304054166,96
120782,1304054678,11
120783,1304055021,6
120784,1304055120,2
120785,1304055136,3
120786,1304055517,4
120787,1304055771,12
120788,1304056450,14
120789,1304056669,9
120790,1304056753,10
120791,1304057149,13
120792,1304057378,88
120793,1304057969,4
120794,1304058010,19
120795,1304058854,14
120796,1304058982,3
120797,1304060080,29
120798,1304060183,2
120799,1304061520,21
120800,1304062562,15
120801,1304062989,7
120802,1304063112,1
120803,1304063437,135
120804,1304063906,8
120805,1304063941,1
120806,1304064387,9
120807,1304064488,2
120808,1304065597,36
120809,1304065626,9
120810,1304065774,1
120811,1304066713,16
120812,1304066787,4
120813,1304066820,1
120814,1304066920,3
120815,1304066962,1
120816,1304068189,24
120817,1304068312,8
120818,1304068423,13
120819,1304068673,10
120820,1304069112,10
120821,1304069591,10
120822,1304069630,104
120823,1304069672,2
120824,1304069749,2
120825,1304070321,12
120826,1304071309,35
120827,1304071717,7
120828,1304071837,1
120829,1304072002,8
120830,1304072458,6
120831,1304072591,10
120832,1304072686,2
120833,1304072722,1
120834,1304072895,3
120835,1304073136,3
120836,1304073614,14
120837,1304073743,9
120838,1304075598,33
120839,1304075829,4
120840,1304076036,10
120841,1304077179,149
120842,1304077505,9
120843,1304077580,13
120844,1304077781,13
120845,1304077821,12
120846,1304077865,10
120847,1304078095,9
120848,1304078702,8
120849,1304078764,6
120850,1304079223,8
120851,1304079314,8
120852,1304079694,9
120853,1304080584,5
120854,1304081015,24
120855,1304081886,100
120856,1304082180,7
120857,1304082258,1
120858,1304082951,13
120859,1304082999,15
120860,1304083460,11
120861,1304083555,6
120862,1304084322,7
120863,1304084360,13
120864,1304085784,18
120865,1304086091,14
120866,1304087562,75
120867,1304088586,25
120868,1304089039,33
120869,1304090478,54
120870,1304090881,9
120871,1304091332,21
120872,1304091411,2
120873,1304092309,22
120874,1304092915,7
120875,1304094003,23
120876,1304094025,33
120877,1304094067,1
120878,1304094499,8
120879,1304094512,6
120880,1304094589,2
120881,1304095072,6
120882,1304095379,10
120883,1304096110,9
120884,1304096384,9
120885,1304097056,39
120886,1304097301,9
120887,1304097616,13
120888,1304097877,12
120889,1304098212,6
120890,1304098363,10
120891,1304098462,2
120892,1304100050,69
120893,1304100127,20
120894,1304100200,7
120895,1304100462,11
120896,1304101133,20
120897,1304102448,76
120898,1304102634,11
120899,1304103091,18
120900,1304103133,20
120901,1304103239,2
120902,1304103264,1
120903,1304103398,11
120904,1304103742,11
120905,1304104312,13
120906,1304104840,35
120907,1304105988,21
120908,1304106888,35
120909,1304107360,3
120910,1304107386,13
120911,1304107749,53
120912,1304108218,9
120913,1304108984,29
120914,1304109589,26
120915,1304109819,7
120916,1304110196,11
120917,1304110508,9
120918,1304110713,4
120919,1304110943,1
120920,1304111895,67
120921,1304111955,2
120922,1304112379,12
120923,1304112582,8
120924,1304112692,4
120925,1304113408,23
120926,1304113434,9
120927,1304113958,27
120928,1304115168,17
120929,1304116396,47
120930,1304116461,1
120931,1304117675,12
120932,1304117811,24
120933,1304118525,18
120934,1304118800,33
120935,1304119682,21
120936,1304119708,11
120937,1304120728,34
120938,1304122310,105
120939,1304122769,23
120940,1304122790,10
120941,1304123030,11
120942,1304123312,16
120943,1304123958,33
120944,1304124200,20
120945,1304124257,97
120946,1304124382,10
120947,1304125012,17
120948,1304125780,34
120949,1304125871,12
120950,1304126698,25
120951,1304126785,12
120952,1304127626,62
120953,1304128013,13
120954,1304128647,8
120955,1304128815,8
120956,1304129464,9
120957,1304129824,12
120958,1304131535,23
120959,1304131540,1
120960,1304131980,49
120961,1304132499,6
120962,1304132626,3
120963,1304132750,5
120964,1304132764,1
120965,1304133543,14
120966,1304133971,16
120967,1304134362,32
120968,1304135196,25
120969,1304135319,11
120970,1304136043,15
120971,1304136159,11
120972,1304136499,25
120973,1304137450,41
120974,1304138241,9
120975,1304139145,12
120976,1304139383,10
120977,1304139435,164
120978,1304139523,1
120979,1304139554,1
120980,1304139778,10
120981,1304140628,48
120982,1304140819,5
120983,1304140925,1
120984,1304141057,96
120985,1304142114,42
120986,1304142356,6
120987,1304142945,15
120988,1304143015,11
120989,1304143270,11
120990,1304143399,28
120991,1304143441,3
120992,1304143492,2
